"Employee ID";"First Name";"Last Name";"StartDate";"ExitDate";"Supervisor";"EmployeeType";"Termination";"Department";"State";"Job Role";"Gender";"Race";"Marital status";"Performance Score";"Current Employee Rating";"rownum";"attrition flag"
3259;"Dania";"Hale";"2022-05-09";"2022-06-10";"Matthew York";"Full-Time";"Resignation";"Production       ";"MA";"Tower Hand";"Male";"Hispanic";"Single";"Fully Meets";2;1;1
3260;"Roland";"Orozco";"2021-10-06";"";"Michael Mathews";"Contract";"Unk";"Production       ";"MA";"Splicer";"Male";"Hispanic";"Single";"Fully Meets";3;1;0
3261;"Kaylen";"Fisher";"2021-01-17";"2023-06-25";"Philip Jackson";"Part-Time";"Involuntary";"Production       ";"MA";"Administrative";"Male";"Hispanic";"Widowed";"Fully Meets";4;1;1
3262;"Kasey";"Preston";"2022-03-22";"";"Samantha Williams";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Divorced";"PIP";4;1;0
3263;"Cruz";"Davila";"2022-04-20";"2023-04-30";"Renee Jones DVM";"Full-Time";"Involuntary";"Production       ";"MA";"Drafter";"Male";"Asian";"Single";"PIP";2;1;1
3264;"Alani";"Phillips";"2021-12-31";"2023-05-10";"Jim Melton";"Part-Time";"Involuntary";"Production       ";"MA";"Engineer";"Male";"Asian";"Married";"Fully Meets";5;1;1
3265;"Giovanni";"Klein";"2018-10-31";"";"Anna Hogan";"Part-Time";"Unk";"Production       ";"MA";"Groundman";"Female";"Asian";"Single";"Fully Meets";1;1;0
3266;"Max";"Mahoney";"2020-07-24";"";"Andrew Garcia";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";2;1;0
3267;"Perla";"Terry";"2019-12-12";"2020-01-17";"Lindsey Aguilar";"Contract";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Other";"Single";"Fully Meets";5;1;1
3268;"Makai";"Ochoa";"2023-06-22";"";"Terry Andrade";"Contract";"Unk";"Production       ";"MA";"Driver";"Female";"Asian";"Single";"Fully Meets";2;1;0
3269;"Caiden";"Hogan";"2021-06-20";"";"Amanda Ball";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Asian";"Married";"Fully Meets";1;1;0
3270;"Brandon";"Dickerson";"2019-10-31";"";"Christina Nguyen";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Asian";"Single";"Fully Meets";2;1;0
3271;"Taryn";"Snow";"2019-07-02";"2022-11-26";"Kenneth Bender";"Contract";"Involuntary";"Production       ";"MA";"Engineer";"Male";"Asian";"Divorced";"Fully Meets";3;1;1
3272;"Monserrat";"Cooke";"2023-02-10";"";"Natasha Mathews";"Contract";"Unk";"Production       ";"MA";"Flagger";"Male";"Other";"Widowed";"Fully Meets";3;1;0
3273;"Zaria";"Mcintosh";"2022-09-16";"";"Tonya Jones";"Full-Time";"Unk";"Production       ";"MA";"Coordinator";"Female";"Asian";"Divorced";"Fully Meets";4;1;0
3274;"Arely";"May";"2020-01-21";"2020-07-29";"Anthony Bass";"Part-Time";"Retirement";"Production       ";"MA";"Foreman";"Female";"Other";"Divorced";"PIP";3;1;1
3275;"Gina";"Kent";"2022-11-16";"";"Erin Lloyd";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Other";"Divorced";"PIP";3;1;0
3276;"Catherine";"Anthony";"2021-01-25";"";"Joshua Lee";"Contract";"Unk";"Production       ";"MA";"Project Manager";"Male";"Asian";"Divorced";"Fully Meets";2;1;0
3277;"Wade";"Beltran";"2023-06-16";"2023-06-24";"Darlene Garcia";"Part-Time";"Retirement";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Married";"Fully Meets";5;1;1
3278;"Mina";"Bryant";"2020-09-08";"2021-10-17";"Angela Griffin MD";"Contract";"Retirement";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";4;1;1
3279;"Jonas";"Everett";"2019-01-23";"2020-11-24";"Katrina Davis";"Full-Time";"Involuntary";"Production       ";"MA";"Project Manager";"Male";"Black";"Married";"Fully Meets";5;1;1
3280;"Makaila";"Pham";"2023-05-29";"2023-07-23";"Tamara Bailey";"Part-Time";"Involuntary";"Production       ";"MA";"Manager";"Male";"Other";"Divorced";"Fully Meets";5;1;1
3281;"Gloria";"Rose";"2019-08-16";"";"Thomas Jones";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;0
3282;"Rebekah";"Carpenter";"2020-06-04";"";"Stephanie Lewis";"Full-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"Asian";"Married";"Fully Meets";3;1;0
3283;"Iris";"Reynolds";"2020-07-21";"";"Vanessa Garrison";"Contract";"Unk";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
3284;"Kennedi";"Howell";"2022-08-21";"2023-03-29";"Jonathan Franco";"Contract";"Resignation";"Production       ";"MA";"Technician";"Male";"Other";"Divorced";"Fully Meets";2;1;1
3285;"Rashad";"Sutton";"2021-07-16";"2023-06-12";"Mark Mills";"Contract";"Retirement";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"PIP";4;1;1
3286;"Regan";"Conrad";"2019-11-06";"";"Kristina Hawkins";"Full-Time";"Unk";"Production       ";"MA";"Project Manager";"Female";"White";"Divorced";"PIP";3;1;0
3287;"Litzy";"Arias";"2021-01-01";"";"Bobby Parker";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Divorced";"Fully Meets";1;1;0
3288;"Eden";"Silva";"2019-09-24";"";"Mark Bolton";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"White";"Divorced";"Fully Meets";2;1;0
3289;"Kinley";"Serrano";"2020-05-17";"";"Mr. Aaron Mcclain";"Contract";"Unk";"Production       ";"MA";"Groundman";"Female";"White";"Divorced";"Fully Meets";4;1;0
3290;"Jaiden";"Middleton";"2018-08-07";"";"Jeffery Baker";"Part-Time";"Unk";"Production       ";"MA";"Mechanic";"Male";"Other";"Single";"Fully Meets";3;1;0
3291;"Shamar";"Serrano";"2023-08-01";"";"Dustin Hoffman";"Contract";"Unk";"Production       ";"MA";"Flagger";"Male";"Hispanic";"Married";"Fully Meets";2;1;0
3292;"Nadia";"Romero";"2019-01-12";"2020-01-09";"Connor Wallace";"Part-Time";"Retirement";"Production       ";"MA";"Engineer";"Male";"Asian";"Single";"Fully Meets";4;1;1
3293;"Lillianna";"Hill";"2021-04-09";"2022-11-29";"Cindy Ruiz";"Contract";"Retirement";"Production       ";"MA";"Technician";"Female";"Black";"Married";"Fully Meets";3;1;1
3294;"Brent";"Henry";"2022-06-04";"2022-12-24";"Regina Dickerson";"Full-Time";"Retirement";"Production       ";"MA";"Lineman";"Female";"Other";"Divorced";"Fully Meets";3;1;1
3295;"Emmanuel";"Perkins";"2019-05-31";"";"Joshua Wilson";"Part-Time";"Unk";"Production       ";"MA";"Groundman";"Female";"Black";"Divorced";"Fully Meets";5;1;0
3296;"Isis";"Brooks";"2019-01-07";"2019-10-08";"Michael Palmer";"Part-Time";"Voluntary";"Production       ";"MA";"Foreman";"Male";"White";"Married";"PIP";2;1;1
3297;"Axel";"Dunlap";"2020-07-18";"2021-04-20";"Bryan Beasley";"Contract";"Retirement";"Production       ";"MA";"Engineer";"Male";"Black";"Married";"Fully Meets";4;1;1
3298;"Tatum";"Petty";"2020-11-19";"2021-05-21";"Sarah Escobar";"Full-Time";"Involuntary";"Production       ";"MA";"Technician";"Female";"Hispanic";"Widowed";"Fully Meets";5;1;1
3299;"Devyn";"Pace";"2022-11-10";"";"Tabitha Cunningham";"Part-Time";"Unk";"Production       ";"MA";"Supervisor";"Male";"White";"Widowed";"Fully Meets";4;1;0
3300;"Rosemary";"Becker";"2021-03-25";"2022-05-08";"Mr. Gregory Mullins MD";"Full-Time";"Resignation";"Production       ";"MA";"Technician";"Male";"White";"Married";"Fully Meets";2;1;1
3301;"Amiah";"Sweeney";"2019-05-13";"2022-08-13";"Michael Clark";"Contract";"Retirement";"Production       ";"MA";"Construction Manager";"Male";"Black";"Divorced";"Fully Meets";1;1;1
3302;"Maya";"Mccoy";"2019-06-07";"2022-11-06";"Shawn Johnson";"Full-Time";"Retirement";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Married";"Fully Meets";4;1;1
3303;"Ty";"Page";"2023-02-18";"";"Kathy York";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";3;1;0
3304;"Destiney";"Kirby";"2019-04-02";"";"Cynthia Morgan";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Other";"Single";"Fully Meets";4;1;0
3305;"Jace";"Galloway";"2020-11-30";"2022-10-23";"Alex Lopez";"Contract";"Involuntary";"Production       ";"MA";"Coordinator";"Female";"Other";"Widowed";"Fully Meets";4;1;1
3306;"Justice";"Guerra";"2022-09-24";"2022-10-27";"Angela Terry";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Male";"White";"Married";"PIP";4;1;1
3307;"Quincy";"Cardenas";"2019-06-21";"";"Henry Armstrong Jr.";"Full-Time";"Unk";"Production       ";"MA";"Vp";"Male";"Asian";"Married";"Fully Meets";4;1;0
3308;"Alyvia";"Mitchell";"2022-06-10";"";"Mary Kent";"Contract";"Unk";"Production       ";"MA";"Administrative";"Female";"Black";"Married";"Fully Meets";3;1;0
3309;"Lillie";"Potter";"2020-10-18";"";"Kelly Brown";"Part-Time";"Unk";"Production       ";"MA";"Assistant";"Female";"White";"Single";"Fully Meets";1;1;0
3310;"George";"Fritz";"2022-02-02";"2023-02-04";"Sheryl Austin";"Part-Time";"Retirement";"Production       ";"MA";"Vp";"Female";"Asian";"Married";"Fully Meets";3;1;1
3311;"William";"Avila";"2021-06-17";"2021-12-03";"Christina Kennedy";"Contract";"Retirement";"Production       ";"MA";"Project Manager";"Female";"Black";"Widowed";"Fully Meets";4;1;1
3312;"Saniya";"Mosley";"2018-12-01";"";"Sara Grimes";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Male";"Hispanic";"Married";"Fully Meets";4;1;0
3313;"Aimee";"Davila";"2021-05-09";"";"Teresa George";"Full-Time";"Unk";"Production       ";"MA";"Assistant";"Male";"Hispanic";"Married";"Fully Meets";3;1;0
3314;"German";"Hobbs";"2019-01-01";"";"Shelly Turner";"Part-Time";"Unk";"Production       ";"MA";"Project Manager";"Male";"Other";"Widowed";"Fully Meets";4;1;0
3315;"Amy";"Pace";"2018-10-13";"2020-03-18";"Crystal Richmond";"Full-Time";"Involuntary";"Production       ";"MA";"Locator";"Female";"Other";"Widowed";"Fully Meets";3;1;1
3316;"Bronson";"Houston";"2020-04-25";"2022-12-13";"Theresa Holmes";"Part-Time";"Retirement";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;1
3317;"Shyann";"Hurst";"2022-03-17";"";"Amanda Weiss";"Part-Time";"Unk";"Production       ";"MA";"Specialist";"Female";"Other";"Single";"Fully Meets";3;1;0
3318;"Maddison";"Dixon";"2019-11-18";"2022-02-10";"Thomas Figueroa";"Part-Time";"Resignation";"Production       ";"MA";"Administrator";"Male";"White";"Divorced";"Fully Meets";3;1;1
3319;"Madelynn";"Murillo";"2019-10-09";"";"Bradley Snyder";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
3320;"Zachery";"Moreno";"2020-05-18";"";"Dennis Richards";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Other";"Divorced";"Fully Meets";5;1;0
3321;"Tatum";"Terrell";"2019-02-17";"";"Eric Aguilar";"Contract";"Unk";"Production       ";"MA";"Technician";"Male";"White";"Single";"Fully Meets";2;1;0
3322;"Roland";"Berg";"2020-07-31";"2022-09-27";"Kathleen Bowen";"Part-Time";"Voluntary";"Production       ";"MA";"Lineman";"Male";"White";"Single";"Fully Meets";4;1;1
3323;"Lilliana";"Cowan";"2023-06-17";"2023-07-13";"Chloe Berg";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";4;1;1
3324;"Beatrice";"Vance";"2019-06-30";"2022-07-24";"Anna Martinez";"Part-Time";"Involuntary";"Production       ";"MA";"Splicer";"Female";"Black";"Divorced";"PIP";3;1;1
3325;"Andrea";"Khan";"2021-07-13";"2022-03-11";"Christopher Blankenship";"Contract";"Involuntary";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";3;1;1
3326;"Keagan";"Vaughan";"2022-01-14";"";"Jackson Baird";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Divorced";"Fully Meets";3;1;0
3327;"Selah";"Ibarra";"2020-01-01";"";"Randy Wright";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"Hispanic";"Widowed";"Fully Meets";1;1;0
3328;"Braylen";"Cruz";"2020-10-24";"2023-04-11";"Pamela Carter";"Part-Time";"Resignation";"Production       ";"MA";"Engineer";"Male";"White";"Married";"Fully Meets";3;1;1
3329;"Gabriel";"Smith";"2020-10-24";"";"Robert Rogers";"Part-Time";"Unk";"Production       ";"MA";"Coordinator";"Male";"Hispanic";"Divorced";"Fully Meets";4;1;0
3330;"Esther";"Willis";"2020-08-09";"";"Michele Black";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"White";"Divorced";"Fully Meets";4;1;0
3331;"Sydney";"Chang";"2019-03-24";"2020-10-16";"Stephanie Pierce";"Full-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Other";"Single";"Fully Meets";2;1;1
3332;"Will";"Morse";"2022-10-29";"";"Rebecca Moreno";"Part-Time";"Unk";"Production       ";"MA";"Driver";"Female";"Other";"Widowed";"Fully Meets";3;1;0
3333;"Yael";"Sexton";"2023-05-16";"";"Jason Brady";"Contract";"Unk";"Production       ";"MA";"Administrative";"Male";"Hispanic";"Single";"Fully Meets";3;1;0
3334;"Brendon";"Ryan";"2023-05-30";"";"Jonathan Miller";"Part-Time";"Unk";"Production       ";"MA";"Drafter";"Male";"White";"Single";"Fully Meets";3;1;0
3335;"Abbigail";"Solis";"2019-06-28";"2021-12-16";"Mary Rivera";"Part-Time";"Resignation";"Production       ";"MA";"Driller";"Male";"Other";"Divorced";"Fully Meets";3;1;1
3336;"Sincere";"Preston";"2023-03-25";"2023-05-17";"Eric Huber";"Contract";"Retirement";"Production       ";"MA";"Coordinator";"Male";"Asian";"Divorced";"Fully Meets";3;1;1
3337;"Jorge";"Pineda";"2022-08-26";"";"Michael Avery";"Full-Time";"Unk";"Production       ";"MA";"Project Manager";"Female";"Black";"Single";"Fully Meets";3;1;0
3338;"Aspen";"Underwood";"2019-11-15";"";"David Spears";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;0
3339;"Alyson";"Hickman";"2021-08-22";"";"Matthew Lyons";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;0
3340;"Mina";"Hancock";"2022-11-29";"";"Jamie Murray";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Male";"White";"Married";"Fully Meets";3;1;0
3341;"Konner";"Sheppard";"2022-10-15";"2023-01-25";"Paul Watson";"Full-Time";"Involuntary";"Production       ";"MA";"Splicer";"Female";"White";"Single";"Fully Meets";1;1;1
3342;"London";"Nunez";"2021-07-31";"";"Mrs. Danielle Sanchez";"Full-Time";"Unk";"Production       ";"MA";"Lineman";"Male";"Other";"Widowed";"Fully Meets";2;1;0
3343;"Seth";"Huff";"2022-02-21";"2023-05-26";"Kari Walker";"Part-Time";"Retirement";"Production       ";"MA";"Mechanic";"Male";"Hispanic";"Married";"Fully Meets";4;1;1
3344;"Justine";"Villanueva";"2021-08-29";"";"Samantha Green";"Contract";"Unk";"Production       ";"MA";"Lineman";"Male";"White";"Married";"Fully Meets";3;1;0
3345;"Moshe";"Anderson";"2021-12-13";"2023-01-29";"Michael Spencer";"Full-Time";"Retirement";"Production       ";"MA";"Director";"Male";"Asian";"Single";"Fully Meets";4;1;1
3346;"Kadyn";"Bush";"2021-03-30";"2022-02-12";"Juan Cooper";"Part-Time";"Involuntary";"Production       ";"MA";"Lineman";"Female";"Other";"Divorced";"Fully Meets";2;1;1
3347;"Ahmed";"Lindsey";"2021-02-02";"2022-05-13";"John Taylor";"Contract";"Resignation";"Production       ";"MA";"Operator";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;1
3348;"Ryder";"Bray";"2019-10-31";"";"Michael Austin";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";2;1;0
3349;"Taylor";"Bonilla";"2022-11-07";"";"Sara Figueroa";"Contract";"Unk";"Production       ";"MA";"Drafter";"Male";"Hispanic";"Divorced";"Fully Meets";3;1;0
3350;"Jalen";"Richmond";"2022-11-20";"";"Samantha Butler";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Hispanic";"Divorced";"Fully Meets";5;1;0
3351;"Kayden";"Hill";"2021-12-15";"2022-04-06";"Amanda White";"Contract";"Involuntary";"Production       ";"MA";"Warehouse";"Male";"Hispanic";"Married";"Fully Meets";2;1;1
3352;"Aubree";"Mooney";"2023-02-22";"";"Sarah Walker";"Part-Time";"Unk";"Production       ";"MA";"Groundman";"Male";"Other";"Single";"Fully Meets";3;1;0
3353;"Haven";"Donaldson";"2020-03-29";"";"Brent Davis";"Contract";"Unk";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
3354;"Neil";"Dunn";"2021-08-09";"2023-06-16";"Michael Brown";"Part-Time";"Retirement";"Production       ";"MA";"Laborer";"Female";"Asian";"Single";"Fully Meets";3;1;1
3355;"Darryl";"Ponce";"2023-01-02";"2023-06-18";"Elizabeth Scott";"Contract";"Resignation";"Production       ";"MA";"Technician";"Female";"White";"Divorced";"Fully Meets";5;1;1
3356;"Cade";"Heath";"2018-11-10";"";"Marco Stephenson";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Married";"Needs Improvement";3;1;0
3357;"Sidney";"Hooper";"2022-08-30";"";"Kevin Fitzgerald";"Full-Time";"Unk";"Production       ";"MA";"Director";"Male";"Asian";"Married";"Exceeds";1;1;0
3358;"Johnathan";"Mayo";"2021-07-30";"2022-12-03";"Jerry Williams";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Male";"Black";"Divorced";"Fully Meets";3;1;1
3359;"Anika";"Arroyo";"2020-11-29";"";"James Ward";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Married";"Exceeds";3;1;0
3360;"Fatima";"Kemp";"2021-03-24";"";"Patrick Wood";"Part-Time";"Unk";"Production       ";"MA";"Safety";"Female";"Asian";"Married";"Exceeds";2;1;0
3361;"Lilianna";"Conway";"2020-12-29";"2022-02-23";"Patrick Hart";"Part-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Other";"Single";"Exceeds";3;1;1
3362;"Tony";"Cooke";"2021-08-02";"";"Linda Gonzales";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Exceeds";1;1;0
3363;"Trevor";"Barry";"2022-03-30";"";"Jack Branch";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Black";"Married";"Exceeds";5;1;0
3364;"Marisa";"Frank";"2021-03-05";"2021-09-07";"Courtney Chambers";"Part-Time";"Retirement";"Production       ";"MA";"Technician";"Female";"Hispanic";"Single";"Exceeds";3;1;1
3365;"Shania";"Flores";"2020-12-02";"";"Andre Pacheco";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Asian";"Divorced";"Fully Meets";3;1;0
3366;"Andre";"Allison";"2019-01-20";"2020-01-18";"Angela Fowler";"Contract";"Voluntary";"Production       ";"MA";"Project Manager";"Male";"Black";"Widowed";"Exceeds";4;1;1
3367;"Destiny";"Bright";"2020-05-30";"2022-02-01";"Patricia Doyle";"Full-Time";"Retirement";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"Exceeds";2;1;1
3368;"Karli";"Parks";"2019-11-14";"2023-05-14";"Benjamin Cook";"Part-Time";"Retirement";"Production       ";"MA";"Apprentice";"Male";"Black";"Married";"Exceeds";5;1;1
3369;"Mylie";"Callahan";"2022-07-27";"2023-03-24";"Jeff Cabrera";"Part-Time";"Resignation";"Production       ";"MA";"Locator";"Female";"Other";"Single";"Exceeds";2;1;1
3370;"Jadiel";"Dickson";"2022-06-20";"";"Chris Burke";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Exceeds";3;1;0
3371;"Aliya";"Moss";"2022-12-20";"2023-03-22";"Keith Rasmussen";"Full-Time";"Resignation";"Production       ";"MA";"Manager";"Female";"Hispanic";"Married";"Exceeds";3;1;1
3372;"Kylie";"Roman";"2023-01-14";"2023-03-14";"Tammy Small";"Contract";"Involuntary";"Production       ";"MA";"Manager";"Female";"Asian";"Divorced";"Fully Meets";4;1;1
3373;"Karter";"Thornton";"2018-09-22";"";"Phillip Little";"Contract";"Unk";"Production       ";"MA";"Foreman";"Male";"Other";"Married";"Exceeds";2;1;0
3374;"Ronald";"Bullock";"2022-09-24";"2023-03-10";"Thomas Rios";"Part-Time";"Involuntary";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Divorced";"Exceeds";4;1;1
3375;"Sharon";"Beltran";"2020-06-08";"2021-07-13";"Kathy Kelley";"Full-Time";"Voluntary";"Production       ";"MA";"Program Manager";"Female";"Black";"Divorced";"Exceeds";3;1;1
3376;"Maren";"Anderson";"2023-07-06";"";"Christopher Sexton";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Single";"Exceeds";5;1;0
3377;"Cruz";"Ashley";"2020-02-24";"2023-05-13";"Evan Schultz";"Part-Time";"Resignation";"Production       ";"MA";"Foreman";"Female";"Asian";"Widowed";"Exceeds";4;1;1
3378;"Enzo";"Carney";"2021-05-26";"";"Joshua Burton";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"White";"Single";"Exceeds";3;1;0
3379;"Marquis";"Joseph";"2023-04-09";"2023-06-14";"Walter Henry";"Contract";"Voluntary";"Production       ";"MA";"Helpdesk";"Female";"Hispanic";"Married";"Exceeds";4;1;1
3380;"Victor";"Ibarra";"2023-06-27";"";"Jonathan Richards";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Black";"Widowed";"Exceeds";1;1;0
3381;"Annabelle";"Marquez";"2022-12-20";"";"Kevin Escobar";"Contract";"Unk";"Production       ";"MA";"Foreman";"Male";"White";"Single";"Exceeds";3;1;0
3382;"Romeo";"Gordon";"2018-11-10";"";"Thomas Elliott";"Part-Time";"Unk";"Production       ";"MA";"Administrator";"Male";"Other";"Divorced";"Exceeds";5;1;0
3383;"Aimee";"Hughes";"2020-08-13";"2020-10-02";"Jose Brown";"Part-Time";"Resignation";"Production       ";"MA";"Splicer";"Female";"Hispanic";"Divorced";"Exceeds";2;1;1
